CODICE,DATA,CDCENTRASF,TIPO
2.9500000000000000e+02,"2006-12-11 00:00:00","MON","S"
2.9500000000000000e+02,"2008-03-15 00:00:00","MIU","S"
2.9500000000000000e+02,"2010-03-26 00:00:00","MIU","PL"
2.9500000000000000e+02,"2015-01-25 00:00:00","MIU","S"
2.9500000000000000e+02,"2016-10-16 00:00:00","MIU","S"
2.9600000000000000e+02,"2006-05-21 00:00:00","MON","S"
2.9600000000000000e+02,"2008-07-06 00:00:00","MIU","S"
2.9700000000000000e+02,"2005-05-15 00:00:00","MON","S"
2.9700000000000000e+02,"2006-05-04 00:00:00",,"S"
2.9700000000000000e+02,"2006-11-10 00:00:00",,"S"
2.9700000000000000e+02,"2008-04-02 00:00:00","MIU","S"
2.9800000000000000e+02,"2014-05-18 00:00:00","MIU","S"
2.9800000000000000e+02,"2015-04-19 00:00:00","MIU","S"
2.9900000000000000e+02,"2011-01-16 00:00:00","MIU","S"
2.9900000000000000e+02,"2011-05-22 00:00:00","MIU","S"
3.0000000000000000e+02,"2011-10-28 00:00:00","PUT","S"
3.0000000000000000e+02,"2018-08-30 00:00:00","MIU","S"
3.0100000000000000e+02,"2009-01-11 00:00:00","MIU","S"
3.0100000000000000e+02,"2009-07-26 00:00:00","MIU","S"
3.0100000000000000e+02,"2009-11-22 00:00:00","MIU","S"
3.0100000000000000e+02,"2010-07-18 00:00:00","MIU","S"
3.0100000000000000e+02,"2010-11-21 00:00:00","MIU","S"
3.0100000000000000e+02,"2011-02-20 00:00:00","MIU","S"
3.0100000000000000e+02,"2011-05-22 00:00:00","MIU","S"
3.0100000000000000e+02,"2011-08-28 00:00:00","MIU","S"
3.0100000000000000e+02,"2012-01-15 00:00:00","MIU","S"
3.0100000000000000e+02,"2012-06-17 00:00:00","MIU","S"
3.0100000000000000e+02,"2012-09-30 00:00:00","MIU","S"
3.0100000000000000e+02,"2013-03-10 00:00:00","MIU","S"
3.0100000000000000e+02,"2013-06-23 00:00:00","MIU","S"
3.0100000000000000e+02,"2013-09-29 00:00:00","MIU","S"
3.0100000000000000e+02,"2014-01-26 00:00:00","MIU","S"
3.0100000000000000e+02,"2014-04-27 00:00:00","MIU","S"
3.0100000000000000e+02,"2014-09-28 00:00:00","MIU","S"
3.0100000000000000e+02,"2014-12-28 00:00:00","MIU","S"
3.0100000000000000e+02,"2015-04-19 00:00:00","MIU","S"
3.0100000000000000e+02,"2015-07-19 00:00:00","MIU","S"
3.0100000000000000e+02,"2015-11-15 00:00:00","MIU","S"
3.0100000000000000e+02,"2016-03-13 00:00:00","MIU","S"
3.0100000000000000e+02,"2016-07-10 00:00:00","MIU","S"
3.0100000000000000e+02,"2016-10-16 00:00:00","MIU","S"
3.0100000000000000e+02,"2017-02-12 00:00:00","MIU","S"
3.0100000000000000e+02,"2017-06-18 00:00:00","MIU","S"
3.0100000000000000e+02,"2017-09-24 00:00:00","MIU","S"
3.0100000000000000e+02,"2018-01-28 00:00:00","MIU","S"
3.0100000000000000e+02,"2018-06-10 00:00:00","MIU","S"
3.0200000000000000e+02,"2011-12-20 00:00:00","PUT","S"
3.0300000000000000e+02,"2008-01-13 00:00:00","MIU","S"
3.0300000000000000e+02,"2009-02-15 00:00:00","MIU","S"
3.0300000000000000e+02,"2009-10-18 00:00:00","MIU","S"
3.0300000000000000e+02,"2011-02-20 00:00:00","MIU","S"
3.0300000000000000e+02,"2012-01-15 00:00:00","MIU","S"
3.0300000000000000e+02,"2018-08-26 00:00:00","MIU","S"
3.0300000000000000e+02,"2018-12-30 00:00:00","MIU","S"
3.0300000000000000e+02,"2019-05-19 00:00:00","MIU","S"
3.0400000000000000e+02,"2011-03-18 00:00:00","MON","S"
3.0400000000000000e+02,"2011-09-26 00:00:00","MON","S"
3.0400000000000000e+02,"2012-08-22 00:00:00","MIU","S"
3.0400000000000000e+02,"2013-04-13 00:00:00","MIU","S"
3.0400000000000000e+02,"2014-01-26 00:00:00","MIU","S"
3.0400000000000000e+02,"2014-07-15 00:00:00","MIU","S"
3.0400000000000000e+02,"2015-02-27 00:00:00","MIU","S"
3.0400000000000000e+02,"2015-10-20 00:00:00","MIU","S"
3.0400000000000000e+02,"2016-05-15 00:00:00","MIU","S"
3.0400000000000000e+02,"2016-08-28 00:00:00","MIU","S"
3.0400000000000000e+02,"2017-03-12 00:00:00","MIU","S"
3.0400000000000000e+02,"2017-08-27 00:00:00","MIU","S"
3.0400000000000000e+02,"2017-12-17 00:00:00","MIU","S"
3.0500000000000000e+02,"2006-05-21 00:00:00","MON","S"
3.0500000000000000e+02,"2010-01-20 00:00:00","PAO","S"
3.0600000000000000e+02,"2011-05-06 00:00:00","MON","S"
3.0700000000000000e+02,"2011-09-26 00:00:00","MON","S"
3.0700000000000000e+02,"2012-08-22 00:00:00","MIU","S"
3.0700000000000000e+02,"2014-07-15 00:00:00","MIU","S"
3.0700000000000000e+02,"2015-02-27 00:00:00","MIU","S"
3.0700000000000000e+02,"2015-10-20 00:00:00","MIU","S"
3.0700000000000000e+02,"2016-11-08 00:00:00","MIU","S"
3.0700000000000000e+02,"2017-11-16 00:00:00","MIU","S"
3.0700000000000000e+02,"2018-05-17 00:00:00","MIU","S"
3.0700000000000000e+02,"2019-02-24 00:00:00","MIU","S"
3.0800000000000000e+02,"2005-05-16 00:00:00","MON","S"
3.0800000000000000e+02,"2005-09-11 00:00:00","MON","S"
3.0800000000000000e+02,"2006-02-18 00:00:00","MON","S"
3.0800000000000000e+02,"2006-02-19 00:00:00",,"S"
3.0800000000000000e+02,"2006-05-21 00:00:00","MON","S"
3.0800000000000000e+02,"2006-09-17 00:00:00","MON","S"
3.0800000000000000e+02,"2006-12-11 00:00:00","MON","S"
3.0800000000000000e+02,"2008-03-30 00:00:00","MIU","S"
3.0800000000000000e+02,"2008-09-28 00:00:00","MIU","S"
3.0800000000000000e+02,"2012-05-06 00:00:00","MIU","S"
3.0800000000000000e+02,"2012-11-11 00:00:00","MIU","S"
3.0800000000000000e+02,"2013-03-10 00:00:00","MIU","S"
3.0800000000000000e+02,"2013-06-23 00:00:00","MIU","S"
3.0900000000000000e+02,"2012-06-17 00:00:00","MIU","S"
3.0900000000000000e+02,"2013-01-27 00:00:00","MIU","S"
3.0900000000000000e+02,"2014-05-18 00:00:00","MIU","S"
3.1000000000000000e+02,"2012-06-17 00:00:00","MIU","S"
3.1100000000000000e+02,"2012-06-17 00:00:00","MIU","S"
3.1100000000000000e+02,"2013-01-27 00:00:00","MIU","S"
3.1100000000000000e+02,"2013-08-29 00:00:00","MIU","S"
3.1200000000000000e+02,"2008-05-19 00:00:00","MIU","S"
3.1200000000000000e+02,"2008-09-28 00:00:00","MIU","S"
3.1200000000000000e+02,"2010-02-27 00:00:00","MIU","S"
3.1200000000000000e+02,"2010-02-28 00:00:00",,"S"
3.1200000000000000e+02,"2015-03-15 00:00:00","MIU","S"
3.1200000000000000e+02,"2015-06-21 00:00:00","MIU","S"
3.1200000000000000e+02,"2016-03-13 00:00:00","MIU","S"
3.1200000000000000e+02,"2017-03-12 00:00:00","MIU","S"
3.1200000000000000e+02,"2017-10-22 00:00:00","MIU","S"
3.1200000000000000e+02,"2018-04-20 00:00:00","MIU","S"
3.1200000000000000e+02,"2019-03-26 00:00:00","MIU","S"
